date,economy,reform_market,intervention,reform,intervention_support,intervention_tax_cut,regulation,intervention_spending,finance,reform_innovation
2016-12-18,0.3887269193391642,1.1661807580174928,0.1943634596695821,0.0,0.1943634596695821,0.0,0.2915451895043732,0.0,0.0,0.0
2016-12-25,0.41715334556983147,0.4004672117470383,0.3337226764558652,0.8509928249624562,0.2502920073418989,0.0834306691139663,0.30035040881027864,0.0,0.06674453529117304,0.5005840146837978
2017-01-01,0.3336908592539626,1.3585984983911332,0.3575259206292456,0.4886187581933024,0.3098557978786796,0.03575259206292456,0.1787629603146228,0.011917530687641521,0.07150518412584912,0.2502681444404719
2017-01-08,0.7323568575233023,0.8322237017310253,0.4161118508655127,1.3482023968042611,0.1997336884154461,0.09986684420772304,1.2483355525965378,0.11651131824234355,0.01664447403462051,0.4161118508655127
2017-01-15,0.2452182442373713,0.7356547327121138,0.2452182442373713,0.5394801373222168,0.196174595389897,0.04904364884747425,1.2260912211868562,0.0,0.34330554193231977,0.14713094654242276
2017-01-22,1.6660881638320029,0.7636237417563346,0.4165220409580007,0.6594932315168344,0.3297466157584172,0.08677542519958348,0.17355085039916696,0.0,0.06942034015966678,0.4165220409580007
2017-01-29,0.2344166222695791,13.692061800745874,0.06393180607352157,0.3622802344166223,0.05327650506126798,0.0,0.04262120404901439,0.010655301012253595,0.010655301012253595,0.17048481619605754
2017-02-05,0.2744932432432433,0.8023648648648648,0.08445945945945946,0.10557432432432433,0.04222972972972973,0.0,0.7390202702702703,0.04222972972972973,0.0,0.0633445945945946
2017-02-12,0.3157562361856647,0.6946637196084623,0.2526049889485317,0.5683612251341964,0.15787811809283234,0.0947268708556994,1.2946005683612252,0.0,0.0,0.2841806125670982
2017-02-19,0.05834305717619603,0.3500583430571762,0.7584597432905484,0.3500583430571762,0.05834305717619603,0.7001166861143524,0.11668611435239205,0.0,0.0,0.0
2017-02-26,0.6543494996150885,0.5260456761611496,0.5132152938157557,0.7056710289966641,0.3207595586348473,0.1924557351809084,0.603027970233513,0.0,0.03849114703618168,0.5132152938157557
2017-03-05,0.8356114922370659,0.7066591014597411,0.500335276216021,0.9748800742765772,0.35075050291432397,0.13411048640841802,0.6344457626244391,0.015474286893279,0.20632382524372006,0.3404343116521381
2017-03-12,0.7420778178900923,0.4412354592860008,0.36101083032490977,0.9025270758122744,0.2607300441235459,0.10028078620136384,0.2807862013638187,0.0,0.0,0.36101083032490977
2017-03-19,0.6563061110767135,1.151631477927063,0.21670484799702805,0.3900687263946505,0.09906507337006996,0.10525664045569934,0.13002290879821685,0.012383134171258746,0.08049037211318184,0.2290879821682868
2017-03-26,0.5453501722158438,8.073642775135312,0.14761358044940134,0.34033131048056425,0.12711169427587338,0.008200754469411185,0.15581433491881252,0.01230113170411678,0.0574052812858783,0.19271773003116285
2017-04-02,0.5571439044058354,1.0776336045744448,0.14661681694890402,0.4105270874569313,0.13928597610145885,0.0,0.14661681694890402,0.007330840847445202,0.029323363389780806,0.10263177186423282
2017-04-09,1.5938303341902311,0.6683804627249357,0.5312767780634104,1.2339331619537277,0.4798628963153385,0.03427592116538132,0.35989717223650386,0.01713796058269066,0.18851756640959727,0.6341045415595544
2017-04-16,0.2422089455837236,1.8084934603584693,0.20991441950589376,0.16147263038914905,0.20991441950589376,0.0,0.17761989342806395,0.0,0.06458905215565962,0.016147263038914905
2017-04-23,0.7247570416735301,0.6588700378850272,0.9388898039861638,1.1036073134574205,0.31296326799538793,0.6094547850436501,0.21413276231263384,0.016471750947125673,0.04941525284137704,0.7082852907264042
2017-04-30,0.2930832356389215,0.2930832356389215,0.3810082063305979,1.5240328253223916,0.23446658851113714,0.14654161781946073,0.7913247362250878,0.0,0.029308323563892142,0.9378663540445484
2017-05-07,0.4195804195804196,0.38461538461538464,0.9090909090909092,0.4545454545454545,0.9090909090909092,0.0,0.5244755244755245,0.0,0.8041958041958042,0.17482517482517482
2017-05-14,0.6396031849627986,1.3314188748205196,0.3002219031458034,0.469912544054301,0.27411565069834226,0.0,0.10442500978984467,0.02610625244746117,0.10442500978984467,0.32632815559326456
2017-05-21,0.2957486136783733,1.1829944547134934,0.6469500924214419,0.7024029574861368,0.3512014787430684,0.2957486136783733,0.3696857670979667,0.0,0.14787430683918668,0.3512014787430684
2017-05-28,0.2998001332445037,0.7328447701532311,0.3331112591605596,0.3664223850766156,0.2664890073284477,0.06662225183211193,0.2998001332445037,0.0,0.06662225183211193,0.1665556295802798
2017-06-04,0.67543547813722,1.2086740135087095,0.32705296836118025,0.8105225737646641,0.29861357980803416,0.014219694276573052,0.16352648418059013,0.014219694276573052,0.10664770707429792,0.6541059367223605
2017-06-11,0.2402562733582488,1.601708489054992,0.9877202349172453,0.5072076882007475,0.2669514148424987,0.7207688200747464,0.34703683929524826,0.0,0.08008542445274959,0.5605979711692471
2017-06-18,0.638350110483673,0.7611097471151486,0.6629020378099681,1.276700220967346,0.5646943285047876,0.09820770930518044,0.7365578197888534,0.0,0.9329732383992144,0.3191750552418365
2017-06-25,1.2315270935960592,1.7241379310344829,0.6157635467980296,1.0946907498631635,0.5610290093048714,0.02736726874657909,0.5062944718117132,0.02736726874657909,0.150519978106185,0.8073344280240832
2017-07-02,1.293631353337416,1.006582976117575,0.5549601959583589,0.9912737293325168,0.3597672994488671,0.17605633802816906,0.577924066135946,0.01913655848132272,0.05740967544396816,0.4975505205143907
2017-07-09,0.31919744642042863,0.6383948928408573,0.4103967168262654,1.185590515275878,0.364797081623347,0.045599635202918376,0.729594163246694,0.0,0.31919744642042863,0.1823985408116735
2017-07-16,0.4352030947775629,0.7253384912959381,0.19342359767891684,1.0638297872340423,0.19342359767891684,0.0,0.5319148936170213,0.0,0.0,0.8220502901353964
2017-07-23,0.4601226993865031,1.2781186094069528,0.6390593047034765,1.0480572597137017,0.5879345603271984,0.0,0.2556237218813906,0.051124744376278126,0.17893660531697342,0.40899795501022496
2017-07-30,0.3352891869237217,2.0536462699077958,0.6286672254819782,0.2095557418273261,0.5029337803855826,0.08382229673093043,0.4610226320201173,0.041911148365465216,0.37720033528918695,0.0
2017-08-06,0.7845701209545604,1.0460934946060805,0.7191892775416803,1.634521085322001,0.3595946387708401,0.3595946387708401,0.3269042170644001,0.0,0.0,1.6672115070284408
2017-08-13,0.534147272033575,0.6104540251812286,0.2670736360167875,1.4879816863792446,0.2670736360167875,0.0,0.19076688286913396,0.0,0.03815337657382679,0.6486074017550554
2017-08-20,0.4380201489268506,0.7008322382829612,0.4599211563731931,1.445466491458607,0.1971090670170828,0.24091108190976784,0.5913272010512484,0.02190100744634253,0.08760402978537013,0.08760402978537013
2017-08-27,0.43923865300146414,0.6149341142020498,1.4055636896046853,2.342606149341142,1.259150805270864,0.14641288433382138,1.3469985358711567,0.0,0.9956076134699852,1.2005856515373352
2017-09-03,0.20716188221367265,0.6510802012429713,0.9766203018644568,1.5685113939035218,0.8582420834566441,0.11837821840781294,0.6214856466410181,0.0,0.2663509914175792,1.0062148564664102
2017-09-10,0.41582052025916255,0.4931824775166812,0.2901073397156948,0.8606517744898946,0.280437095058505,0.0,0.7155981046320472,0.009670244657189828,0.038680978628759306,0.3674692969732134
2017-09-17,1.5797032072762087,0.8855911919578746,0.3350885591191958,1.1249401627573,0.3111536620392532,0.02393489707994256,0.5026328386787937,0.0,0.3350885591191958,0.5026328386787937
2017-09-24,2.643171806167401,0.4004805766920304,0.3203844613536244,1.0412494993992791,0.3203844613536244,0.0,1.1613936724068885,0.0,0.08009611533840609,1.2414897877452944
2017-10-01,0.5693296602387512,1.5243342516069789,1.5610651974288337,1.2855831037649221,1.3957759412304866,0.1652892561983471,0.2571166207529844,0.0,0.6611570247933884,0.6978879706152433
2017-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,0.1991238550378335,0.2787733970529669,0.43807248108323377,0.8363201911589008,0.39824771007566706,0.03982477100756671,0.23894862604540024,0.0,0.0,0.03982477100756671
2017-10-22,0.3947368421052632,1.1842105263157896,0.06578947368421052,0.7236842105263158,0.06578947368421052,0.0,0.06578947368421052,0.0,0.0,0.1973684210526316
2017-10-29,0.4081632653061225,0.4081632653061225,0.0,0.6122448979591837,0.0,0.0,0.4761904761904762,0.0,0.06802721088435372,0.06802721088435372
2017-11-05,0.5777007510109763,0.5199306759098787,0.25996533795493937,0.8954361640670132,0.14442518775274407,0.11554015020219525,0.17331022530329288,0.0,0.08665511265164644,0.11554015020219525
2017-11-12,0.4795974526299238,26.920355373850146,0.22800534633225886,0.23586759965406084,0.22800534633225886,0.0,0.03931126660901014,0.0,0.283041119584873,0.07076027989621825
2017-11-19,0.7858799278536459,0.7858799278536459,0.24478227261015198,0.3736150476681268,0.24478227261015198,0.0,0.1545993300695697,0.0,0.2061324400927596,0.21901571759855706
2017-11-26,0.7044911309598691,0.4654673543841993,0.1887029815071078,0.5283683482199019,0.1761227827399673,0.01258019876714052,0.20128318027424832,0.0,0.11322178890426468,0.3648257642470751
2017-12-03,0.5411155304782167,0.8186106743131996,0.2774951438349829,0.3006197391545648,0.2682453057071501,0.009249838127832763,0.06937378595874573,0.0,0.2867449819628156,0.18037184349273888
2017-12-10,0.16989466530750932,1.1552837240910634,0.37376826367652055,0.3058103975535168,0.2378525314305131,0.0,0.4757050628610262,0.13591573224600748,0.03397893306150187,0.2378525314305131
2017-12-17,0.3871351995235259,0.44669446098868376,0.5955926146515783,0.7147111375818941,0.5062537224538416,0.05955926146515784,0.8636092912447886,0.02977963073257892,0.2382370458606313,0.1786777843954735
2017-12-24,0.4013377926421404,0.9364548494983276,0.7357859531772575,0.13377926421404682,0.7357859531772575,0.0,0.13377926421404682,0.0,0.33444816053511706,0.2006688963210702
2017-12-31,0.7029876977152899,0.3514938488576449,0.0,0.7029876977152899,0.0,0.0,1.4059753954305798,0.0,0.0,0.0
2018-01-07,0.2501042100875365,0.41684035014589416,0.5835764902042517,1.9174656106711128,0.5002084201750729,0.04168403501458941,0.8336807002917883,0.04168403501458941,0.08336807002917883,0.8336807002917883
2018-01-14,0.5750569066730562,0.5031747933389241,0.20366598778004072,0.08386246555648735,0.20366598778004072,0.0,0.07188211333413203,0.0,0.011980352222355335,0.059901761111776676
2018-01-21,0.27277686852154936,0.27277686852154936,0.2182214948172395,1.3638843426077467,0.2182214948172395,0.0,0.6546644844517185,0.0,0.0,0.3818876159301691
2018-01-28,0.7506053268765133,0.5084745762711864,0.4116222760290557,1.5254237288135597,0.2421307506053269,0.1694915254237288,0.4842615012106538,0.0,0.024213075060532687,0.3389830508474576
2018-02-04,0.3638884075550165,1.1263212614798128,0.4505285045919251,0.5025125628140703,0.4505285045919251,0.0,0.1386241552590539,0.0,0.12129613585167215,0.19060821348119908
2018-02-11,0.4297114794352364,0.7366482504604052,0.3069367710251688,0.8594229588704727,0.3069367710251688,0.0,0.6445672191528545,0.0,0.061387354205033766,0.3683241252302026
2018-02-18,0.21849963583394028,0.07283321194464676,0.14566642388929352,0.14566642388929352,0.0,0.0,0.0,0.14566642388929352,0.0,0.07283321194464676
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-04,0.6118286879673691,0.27192386131883073,0.20394289598912305,1.563562202583277,0.20394289598912305,0.0,0.6798096532970768,0.0,0.0,0.6118286879673691
2018-03-11,0.7929976808558391,0.4862721627889578,0.5386399341662302,1.2418642926610308,0.4563477220019451,0.08229221216428519,0.5685643749532431,0.0,0.3216877384603875,0.41894217101817904
2018-03-18,0.5199306759098787,3.379549393414212,0.17331022530329288,1.2998266897746966,0.17331022530329288,0.0,0.0,0.0,0.0,0.43327556325823213
2018-03-25,0.704111362900615,0.8416963418582066,0.1861443832955649,0.7688572353512464,0.16186468112657815,0.024279702168986728,0.19423761735189385,0.0,0.07283910650696017,0.10521204273227584
2018-04-01,0.6294768830041242,0.8682439765574127,1.3891903624918602,0.7814195789016715,1.085304970696766,0.30388539179509444,0.3690036900369004,0.0,0.5860646841762536,0.19535489472541787
2018-04-08,0.6922810661128418,0.4845967462789893,0.9691934925579786,0.8653513326410524,0.5538248528902735,0.4153686396677051,0.9345794392523364,0.0,0.13845621322256838,0.380754586362063
2018-04-15,0.2660360626662725,0.9459060005911912,0.31037540644398465,0.7537688442211055,0.22169671888856046,0.044339343777712086,0.13301803133313625,0.044339343777712086,0.13301803133313625,0.48773278155483296
2018-04-22,0.4909180166912125,0.29455081001472755,0.5891016200294551,1.325478645066274,0.4418262150220913,0.09818360333824253,0.14727540500736375,0.049091801669121256,0.0,1.0800196367206676
2018-04-29,0.4498875281179705,0.3999000249937516,0.8497875531117219,0.4998750312421895,0.6998250437390653,0.14996250937265682,0.7248187953011748,0.0,0.34991252186953264,0.24993751562109476
2018-05-06,0.32147212060747143,0.4655803126039242,0.3547278572220375,0.6318589956767542,0.32147212060747143,0.0,1.3191442190444522,0.03325573661456601,0.36581310276022616,0.17736392861101874
2018-05-13,0.6281873754601641,1.3509405923874498,0.1958863858961802,0.3715086629065487,0.17224492552939985,0.016886757404843127,0.010132054442905871,0.006754702961937249,0.0979431929480901,0.16886757404843122
2018-05-20,0.15022533800701052,0.400600901352028,0.200300450676014,0.3505257886830245,0.15022533800701052,0.0,0.9514271407110666,0.050075112669003496,0.050075112669003496,0.0
2018-05-27,0.6230529595015576,2.6754627084478653,0.5131024372365769,0.9712296133406634,0.4214770020157596,0.07330034817665385,0.4214770020157596,0.018325087044163458,0.0916254352208173,0.23822613157412495
2018-06-03,0.6620892594409025,1.1034820990681709,0.2942618930848455,0.4659146640510054,0.2942618930848455,0.0,0.5149583128984796,0.0,0.07356547327121138,0.2697400686611084
2018-06-10,0.2284669865204478,0.3655471784327165,0.2284669865204478,0.5940141649531643,0.2284669865204478,0.0,0.9595613433858808,0.0,0.6625542609092986,0.2970070824765821
2018-06-17,0.7992007992007992,0.7742257742257742,0.5744255744255744,0.6243756243756244,0.4745254745254745,0.0999000999000999,0.4745254745254745,0.0,0.0,0.34965034965034963
2018-06-24,0.4409448818897638,0.4724409448818898,1.4173228346456692,0.06299212598425198,1.2913385826771655,0.0,0.5354330708661417,0.12598425196850396,1.0708661417322831,0.0
2018-07-01,0.7277289836888331,1.4554579673776662,0.45169385194479295,0.6900878293601004,0.4140526976160602,0.025094102885821833,0.4642409033877039,0.012547051442910916,0.025094102885821833,0.26348808030112925
2018-07-08,0.6108683663513341,1.599287320239257,0.3181606074746532,0.3733084461035931,0.2927077588766809,0.004242141432995376,0.05090569719594451,0.02121070716497688,0.17392779875281042,0.15271709158783353
2018-07-15,0.6762952773956901,1.6448876662081613,0.33241632278771205,0.6476386978450253,0.3209536909674461,0.0,0.26937184777624945,0.01146263182026593,0.17193947730398898,0.2521779000458505
2018-07-22,0.29144322685940777,1.2940079272557703,0.4196782466775472,0.559570995570063,0.33807414315691303,0.03497318722312893,0.373047330380042,0.04663091629750525,0.04663091629750525,0.16320820704126834
2018-07-29,0.3480589022757697,0.4551539491298528,0.7228915662650602,0.18741633199464525,0.6157965194109772,0.10709504685408301,0.08032128514056225,0.0,0.42838018741633205,0.321285140562249
2018-08-05,0.0999000999000999,0.5494505494505495,0.24975024975024976,0.24975024975024976,0.24975024975024976,0.0,0.8991008991008992,0.0,0.0,0.0
2018-08-12,0.26595744680851063,0.7978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,1.5384615384615383,1.0526315789473684,2.9149797570850198,0.7287449392712549,2.42914979757085,0.4858299595141701,1.1336032388663968,0.0,0.24291497975708504,0.08097165991902834
2018-08-26,1.0037878787878791,0.7007575757575758,0.8333333333333334,1.0037878787878791,0.7954545454545454,0.03787878787878788,0.1325757575757576,0.0,0.625,0.3787878787878788
2018-09-02,0.4721589058938457,0.6838163464669489,1.1559752523607945,0.7652230543796809,0.569846955389124,0.5372842722240313,0.3907521979811137,0.048844024747639214,0.0976880494952784,0.5210029306414848
2018-09-09,0.5972474681900806,1.038691249026227,0.7790184367696702,0.9867566865749156,0.6232147494157362,0.15580368735393405,0.3635419371591794,0.0,0.3116073747078681,0.6751493118670475
2018-09-16,0.89171974522293,1.2391430225825129,0.26635784597568035,0.9612044006948466,0.26635784597568035,0.0,2.88361320208454,0.0,0.023161551823972202,0.3242617255356109
2018-09-23,1.1806043569922695,1.1876317638791287,0.7589599437807449,1.1595221363316937,0.4989458889669712,0.2600140548137737,0.3443429374560787,0.0,0.4286718200983837,0.6886858749121574
2018-09-30,0.8915304606240713,1.2427394299608268,0.8915304606240713,0.9185465351884372,0.7024179386735108,0.1756044846683777,0.3377009320545725,0.013508037282182896,0.10806429825746318,0.18911252195056055
2018-10-07,0.6405693950177936,1.99288256227758,0.498220640569395,0.9252669039145908,0.3558718861209964,0.1423487544483986,0.7117437722419928,0.0,0.0,0.21352313167259787
2018-10-14,0.4176527913128219,1.0023666991507727,0.3202004733398301,0.5847139078379507,0.3202004733398301,0.0,0.16010023666991507,0.0,0.08353055826256439,0.3062787136294028
2018-10-21,0.6582141893714594,1.8397626112759649,0.15646074993255998,0.6582141893714594,0.14567035338548692,0.010790396547073105,0.11869436201780414,0.0,0.08092797410304828,0.3075263015915835
2018-10-28,0.34034653465346537,0.9746287128712872,0.3094059405940594,0.7580445544554455,0.2475247524752475,0.061881188118811874,0.6033415841584159,0.0,0.2165841584158416,0.18564356435643564
2018-11-04,1.0771543086172346,0.751503006012024,0.7765531062124248,0.6763527054108216,0.7014028056112225,0.07515030060120241,0.4759519038076153,0.0,0.1002004008016032,0.35070140280561124
2018-11-11,1.352484797651499,1.28957852799329,1.28957852799329,0.7024533445166702,1.2057035017823443,0.0838750262109457,0.24114070035646884,0.0,0.8702033969385615,0.23065632208010065
2018-11-18,0.7114930787925751,1.743510267338241,0.2183790637878201,0.7713712091860097,0.1796343911803036,0.03522242964319679,0.1162340178225494,0.003522242964319679,0.1690676622873446,0.17611214821598395
2018-11-25,0.7176023638666104,1.0130856901646264,0.3799071338117349,0.2532714225411566,0.3799071338117349,0.0,0.6753904601097509,0.0,0.08442380751371886,0.04221190375685943
2018-12-02,0.6122852063993679,0.8888011060635987,0.8492988346829943,0.9875567845151096,0.8492988346829943,0.0,0.2567647639739285,0.0,0.15800908552241755,0.27651589966423074
2018-12-09,0.4918981481481482,0.4629629629629629,0.3761574074074074,1.9675925925925928,0.31828703703703703,0.057870370370370364,0.6655092592592593,0.0,0.11574074074074073,1.1574074074074074
2018-12-16,0.5148005148005148,0.3861003861003861,1.2441012441012442,0.9438009438009438,1.1583011583011582,0.0,0.0858000858000858,0.0858000858000858,0.2574002574002574,0.8580008580008579
2018-12-23,1.0281797410510285,1.5613099771515613,0.26656511805026656,1.8659558263518656,0.2284843869002285,0.0,0.2284843869002285,0.03808073115003808,0.03808073115003808,0.03808073115003808
2018-12-30,0.4690431519699813,0.37523452157598497,1.594746716697936,0.5628517823639775,1.3602251407129455,0.23452157598499065,1.125703564727955,0.0,0.3283302063789869,0.5628517823639775
2019-01-06,0.5836575875486382,0.6160830090791181,1.621271076523995,0.5836575875486382,1.5564202334630348,0.06485084306095977,0.42153047989623865,0.0,1.5888456549935148,0.1621271076523995
2019-01-13,0.8923076923076922,0.5230769230769231,1.6,0.2769230769230769,0.9846153846153848,0.6153846153846154,0.0923076923076923,0.0,0.676923076923077,0.030769230769230767
2019-01-20,0.8152173913043478,0.3952569169960474,0.3458498023715415,0.592885375494071,0.2717391304347826,0.07411067193675888,0.6422924901185771,0.0,0.04940711462450593,0.1976284584980237
2019-01-27,0.7400257400257401,1.1904761904761905,0.5148005148005148,0.4826254826254826,0.4504504504504505,0.06435006435006435,0.3861003861003861,0.0,0.09652509652509653,0.22522522522522526
2019-02-03,0.2637942404924159,0.3956913607386239,0.4176742141129918,0.17586282699494393,0.3297428006155199,0.06594856012310397,0.21982853374367994,0.02198285337436799,0.17586282699494393,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,0.04166666666666667,0.08333333333333334,0.5833333333333334,0.16666666666666669,0.5,0.04166666666666667,0.7083333333333333,0.04166666666666667,0.25,0.08333333333333334
2019-02-24,0.5283018867924528,0.22641509433962265,0.7169811320754716,0.37735849056603776,0.5660377358490566,0.07547169811320754,1.018867924528302,0.07547169811320754,0.1509433962264151,0.0
2019-03-03,0.0,0.3669724770642202,0.0,0.0,0.0,0.0,0.9174311926605504,0.0,0.0,0.0
2019-03-10,0.8768971332209106,1.129848229342327,0.8881394041596402,1.281618887015177,0.567734682405846,0.3147835862844295,0.5845980888139404,0.005621135469364812,0.3316469926925239,0.3822372119168072
2019-03-17,0.8844587954513548,0.6949319107117787,0.7756563245823389,0.6949319107117787,0.3755440123543451,0.386073283728766,0.4492489119752913,0.014039028499227856,0.3123683841078197,0.2176049417380317
2019-03-24,0.594421582075903,0.2972107910379515,1.4403292181069958,0.5258344764517604,0.11431184270690445,1.3260173754000917,0.11431184270690445,0.0,0.0,0.02286236854138089
2019-03-31,0.6186152099886493,1.7990919409761634,0.6356413166855845,0.6242905788876276,0.1872871736662883,0.44835414301929627,0.3007945516458569,0.0,0.19296254256526674,0.25539160045402953
2019-04-07,0.2407897905128823,0.6982903924873585,0.7223693715386468,0.5778954972309175,0.12039489525644112,0.3852636648206116,0.5056585600770528,0.21671081146159404,0.04815795810257645,0.024078979051288224
2019-04-14,0.28165922891213696,1.071768234691638,0.2414221962104031,0.3767649425707806,0.2194747238276392,0.014631648255175947,0.054868680956909804,0.0073158241275879735,0.062184505084497764,0.20850098763625724
