date,content
2013-03-24,8.05168986083499
2013-03-31,4.86284289276808
2013-04-07,2.927400468384075
2013-04-14,3.9473684210526314
2013-04-21,3.7921348314606744
2013-04-28,3.79746835443038
2013-05-05,0.0
2013-05-12,3.688989784335982
2013-05-19,2.706027060270603
2013-05-26,0.0
2013-06-02,2.847380410022779
2013-06-09,4.194630872483222
2013-06-16,2.3542600896860986
2013-06-23,2.5374855824682814
2013-06-30,4.615384615384616
2013-07-07,4.813477737665464
2013-07-14,3.1746031746031744
2013-07-21,0.0
2013-07-28,3.737373737373737
2013-08-04,4.07040704070407
2013-08-11,0.0
2013-08-18,3.0054644808743167
2013-08-25,2.853437094682231
2013-09-01,3.0232558139534884
2013-09-08,4.18552036199095
2013-09-15,0.0
2013-09-22,3.7383177570093453
2013-09-29,3.3369214208826694
2013-10-06,0.0
2013-10-13,2.95159386068477
2013-10-20,4.4186046511627906
2013-10-27,3.89908256880734
2013-11-03,3.0542986425339365
2013-11-10,0.0
2013-11-17,1.1508951406649617
2013-11-24,4.640371229698376
2013-12-01,0.0
2013-12-08,2.9197080291970803
2013-12-15,0.0
2013-12-22,4.640883977900553
2013-12-29,3.6571428571428575
2014-01-05,0.0
2014-01-12,2.5
2014-01-19,3.4482758620689653
2014-01-26,2.541436464088398
2014-02-02,0.0
2014-02-09,3.0871003307607494
2014-02-16,2.479338842975207
2014-02-23,0.0
2014-03-02,0.12562814070351758
2014-03-09,0.0
2014-03-16,0.0
2014-03-23,4.385964912280701
2014-03-30,1.9920318725099602
2014-04-06,3.379224030037547
2014-04-13,0.0
2014-04-20,2.4009603841536618
2014-04-27,2.026221692491061
2014-05-04,2.803738317757009
2014-05-11,0.0
2014-05-18,3.5294117647058822
2014-05-25,3.0193236714975846
2014-06-01,2.7586206896551726
2014-06-08,2.4271844660194173
2014-06-15,2.444987775061125
2014-06-22,0.0
2014-06-29,1.92090395480226
2014-07-06,2.0047169811320753
2014-07-13,7.035175879396985
2014-07-20,0.2366863905325444
2014-07-27,4.162330905306972
2014-08-03,2.8678304239401498
2014-08-10,0.0
2014-08-17,0.0
2014-08-24,2.2459893048128343
2014-08-31,2.0070838252656436
2014-09-07,1.6064257028112447
2014-09-14,0.0
2014-09-21,31.25
2014-09-28,37.5
2014-10-05,3.9260969976905313
2014-10-12,0.6069802731411229
2014-10-19,0.0
2014-10-26,0.4728132387706856
2014-11-02,3.8751345532831003
2014-11-09,2.9315960912052117
2014-11-16,3.098927294398093
2014-11-23,0.3409090909090909
2014-11-30,0.3401360544217687
2014-12-07,2.547065337763012
2014-12-14,5.053763440860215
2014-12-21,0.0
2014-12-28,2.9946524064171123
2015-01-04,3.977272727272727
2015-01-11,2.7510316368638237
2015-01-18,3.755868544600939
2015-01-25,3.118279569892473
2015-02-01,0.966183574879227
2015-02-08,2.2050716648291067
2015-02-15,3.399122807017544
2015-02-22,0.0
2015-03-01,3.384279475982533
2015-03-08,0.0
2015-03-15,0.0
2015-03-22,3.189066059225513
2015-03-29,3.026775320139697
2015-04-05,1.1312217194570136
2015-04-12,3.6384976525821595
2015-04-19,2.8117359413202934
2015-04-26,2.717391304347826
2015-05-03,3.75
2015-05-10,3.3190578158458246
2015-05-17,3.7991858887381276
2015-05-24,0.0
2015-05-31,0.0
2015-06-07,3.0864197530864197
2015-06-14,3.210576015108593
2015-06-21,3.004291845493562
2015-06-28,4.3478260869565215
2015-07-05,0.0
2015-07-12,1.0158013544018059
2015-07-19,0.7972665148063782
2015-07-26,2.941176470588235
2015-08-02,2.5925925925925926
2015-08-09,0.0
2015-08-16,0.0
2015-08-23,1.0276172125883107
2015-08-30,2.9001074113856067
2015-09-06,1.0672358591248665
2015-09-13,0.0
2015-09-20,1.0845986984815619
2015-09-27,2.705515088449532
2015-10-04,0.5747126436781609
2015-10-11,0.0
2015-10-18,0.9389671361502347
2015-10-25,3.4896401308615053
2015-11-01,0.0
2015-11-08,3.6734693877551026
2015-11-15,1.2956419316843346
2015-11-22,2.693965517241379
2015-11-29,0.0
2015-12-06,1.3100436681222707
2015-12-13,0.6815968841285297
2015-12-20,0.7608695652173914
2015-12-27,0.7001166861143524
2016-01-03,0.0
2016-01-10,0.48484848484848486
2016-01-17,0.6142506142506142
2016-01-24,0.7777777777777778
2016-01-31,0.4405286343612335
2016-02-07,1.1299435028248588
2016-02-14,0.9345794392523363
2016-02-21,0.24096385542168677
2016-02-28,0.5500550055005501
2016-03-06,0.0
2016-03-13,0.0
2016-03-20,0.4514672686230248
2016-03-27,0.0
2016-04-03,1.0273972602739725
2016-04-10,0.9900990099009901
2016-04-17,0.9174311926605505
2016-04-24,1.2698412698412698
2016-05-01,0.6659267480577136
2016-05-08,1.2318029115341544
2016-05-15,1.530054644808743
2016-05-22,1.2895662368112544
2016-05-29,0.0
2016-06-05,0.5208333333333333
2016-06-12,0.48250904704463204
2016-06-19,1.3605442176870748
2016-06-26,1.373283395755306
2016-07-03,1.164021164021164
2016-07-10,0.5555555555555556
2016-07-17,0.0
2016-07-24,0.7211538461538461
2016-07-31,0.7000000000000001
2016-08-07,0.0
2016-08-14,0.0
2016-08-21,1.4457831325301205
2016-08-28,0.6112469437652812
2016-09-04,1.1406844106463878
2016-09-11,1.1095700416088765
2016-09-18,0.562429696287964
2016-09-25,0.0
2016-10-02,0.0
2016-10-09,2.3153252480705624
2016-10-16,0.7017543859649122
2016-10-23,0.0
2016-10-30,0.0
2016-11-06,0.2205071664829107
2016-11-13,0.0
2016-11-20,0.4514672686230248
2016-11-27,1.1709601873536302
