date,economy,reform,intervention,reform_market,finance,intervention_spending,regulation,intervention_tax_cut,intervention_support,reform_innovation
2016-06-17,0.0,0.5747126436781609,0.8620689655172413,0.28735632183908044,0.0,0.0,0.0,0.0,0.8620689655172413,0.5747126436781609
2016-06-20,0.0,0.5617977528089888,0.0,1.1235955056179776,0.5617977528089888,0.0,0.0,0.0,0.0,0.0
2016-06-21,1.7204301075268815,1.2903225806451613,1.935483870967742,0.21505376344086025,4.623655913978494,0.0,0.5376344086021506,0.0,1.935483870967742,0.5376344086021506
2016-06-22,1.2113870381586918,1.574803149606299,2.4227740763173835,0.7874015748031495,2.846759539672925,0.060569351907934575,0.7268322228952151,0.0,2.3622047244094486,0.4845548152634767
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,1.7727639000805804,2.17566478646253,0.6177813591189901,0.6715014773032499,0.13430029546065006,0.0,0.026860059092130004,0.0,0.6177813591189901,0.9132420091324199
2016-06-28,1.6870200176255823,1.8255067354903691,0.3021528389777162,1.0701246380460785,0.642074782827647,0.0,0.3147425406017877,0.08812791136850058,0.21402492760921565,0.5287674682110034
2016-06-29,1.2062371285672258,1.6475433951162106,0.7060900264783759,0.617828773168579,0.9120329508679024,0.0,0.35304501323918797,0.05884083553986466,0.6472491909385114,0.44130626654898497
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.6462035541195477,0.32310177705977383,0.32310177705977383,0.16155088852988692,0.16155088852988692,1.1308562197092082,0.16155088852988692,0.0,0.0
2016-07-04,0.8123476848090982,0.16246953696181965,0.2437043054427295,1.2185215272136474,0.08123476848090982,0.0,0.08123476848090982,0.0,0.2437043054427295,0.08123476848090982
2016-07-05,0.0,0.4329004329004329,0.0,0.8658008658008658,0.0,0.0,0.21645021645021645,0.0,0.0,0.4329004329004329
2016-07-06,0.0,0.10515247108307044,0.15772870662460567,0.2103049421661409,0.0,0.0,0.3154574132492113,0.0,0.15772870662460567,0.052576235541535225
2016-07-07,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,0.3680981595092024,1.8404907975460123,0.3680981595092024,0.245398773006135,0.49079754601227,0.0,1.96319018404908,0.0,0.3680981595092024,0.7361963190184049
2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,1.7710309930423784,1.2650221378874131,0.189753320683112,1.3915243516761544,0.0,0.0,0.1265022137887413,0.1265022137887413,0.06325110689437065,0.5060088551549652
2016-07-13,0.6097560975609756,0.38109756097560976,0.22865853658536586,0.6097560975609756,0.038109756097560975,0.0,0.07621951219512195,0.0,0.22865853658536586,0.11432926829268293
2016-07-14,0.5741303613644039,0.16886187098953054,0.10131712259371836,0.2364066193853428,0.2026342451874367,0.0,0.0,0.0,0.10131712259371836,0.10131712259371836
2016-07-15,1.5880217785843918,0.6352087114337568,0.18148820326678766,0.8620689655172413,0.045372050816696916,0.0,0.09074410163339383,0.0,0.18148820326678766,0.2041742286751361
2016-07-18,3.7103336045565514,0.7648494711147275,0.7648494711147275,0.5858421480878763,0.08136696501220504,0.0,0.08136696501220504,0.016273393002441006,0.7485760781122864,0.5532953620829943
2016-07-19,0.8807045636509208,1.1208967173738993,0.7205764611689351,0.8006405124099278,0.7205764611689351,0.0,0.2401921537229784,0.08006405124099279,0.6405124099279423,0.4003202562049639
2016-07-20,0.3184713375796179,2.707006369426752,0.7165605095541402,0.9554140127388536,0.6369426751592357,0.0,0.6369426751592357,0.0,0.7165605095541402,2.3089171974522293
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,3.6820572764465225,1.7241379310344829,0.4091174751607247,0.5844535359438925,0.935125657510228,0.0,0.23378141437755695,0.0,0.4091174751607247,0.467562828755114
2016-07-25,2.9411764705882346,0.3836317135549872,0.2557544757033248,1.4066496163682864,1.1508951406649617,0.0,0.1278772378516624,0.0,0.2557544757033248,0.0
2016-07-26,2.2015241320914485,0.0846740050804403,0.0846740050804403,1.5241320914479255,0.4233700254022015,0.0,0.0,0.0,0.0846740050804403,0.0
2016-07-27,0.7111111111111111,0.5777777777777777,1.1555555555555554,0.26666666666666666,0.8888888888888888,0.0,0.4,0.2222222222222222,0.9333333333333336,0.2222222222222222
2016-07-28,0.5016722408026756,0.0,1.6722408026755853,0.0,2.7591973244147154,0.0,0.08361204013377926,0.0,1.6722408026755853,0.08361204013377926
2016-07-29,0.0,1.4453477868112017,0.18066847335140016,0.18066847335140016,0.09033423667570008,0.0,0.5420054200542005,0.18066847335140016,0.0,0.09033423667570008
2016-08-01,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.08064516129032258,0.08064516129032258,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.5205622071837585,0.6246746486205101,0.2602811035918792,1.7178552837064032,0.6246746486205101,0.10411244143675168,0.4164497657470068,0.0,0.15616866215512756,0.0
2016-08-17,0.6160164271047228,0.5133470225872689,0.2053388090349076,0.3080082135523614,0.0,0.0,0.1026694045174538,0.0,0.2053388090349076,0.1026694045174538
2016-08-18,0.5730659025787965,0.0,0.14326647564469913,0.35816618911174786,0.0,0.0,0.21489971346704875,0.0,0.14326647564469913,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,0.32679738562091504,0.16339869281045752,0.16339869281045752,0.0,0.0,0.0,0.16339869281045752,0.0,0.16339869281045752,0.0
2016-08-23,0.0,0.6872852233676976,0.0,0.6872852233676976,0.0,0.0,0.0,0.0,0.0,0.3436426116838488
2016-08-24,0.2700049091801669,0.3436426116838488,0.14727540500736375,0.2454590083456063,0.0,0.0,0.12272950417280315,0.0,0.14727540500736375,0.1718213058419244
2016-08-25,1.5761821366024518,1.1208406304728546,0.6304728546409807,0.5253940455341506,0.035026269702276715,0.035026269702276715,0.42031523642732055,0.0,0.5954465849387041,0.3502626970227671
2016-08-26,0.8,0.0,1.2,0.4,0.0,0.0,0.4,0.0,1.2,0.0
2016-08-29,0.06743088334457181,0.9440323668240054,0.26972353337828725,0.0,0.0,0.06743088334457181,0.0,0.0,0.20229265003371544,2.4949426837491573
2016-08-30,0.1750291715285881,0.11668611435239205,0.05834305717619603,0.8751458576429404,0.05834305717619603,0.05834305717619603,0.8751458576429404,0.0,0.0,0.05834305717619603
2016-08-31,0.0,0.0,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.6187161639597835,2.5522041763341066,0.9280742459396752,0.7733952049497294,0.2320185614849188,0.0,0.9280742459396752,0.0,0.9280742459396752,3.2482598607888633
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,2.9255319148936163,0.0,0.0,0.0
2016-09-05,0.5014816503305219,0.15956234328698427,0.18235696375655347,0.2963300661043994,0.18235696375655347,0.0,0.0,0.0,0.18235696375655347,0.0
2016-09-06,0.2409638554216868,1.2048192771084338,0.3614457831325301,0.4819277108433736,0.2409638554216868,0.0,0.2811244979919679,0.0,0.3614457831325301,0.321285140562249
2016-09-07,0.0,0.0,0.6342494714587738,0.0,0.0,0.0,0.0,0.0,0.6342494714587738,0.0
2016-09-08,0.4883691042282483,0.1799254594525125,0.3727027374373474,0.5012209227605706,0.1799254594525125,0.0,0.025703637064644645,0.0,0.3727027374373474,0.05140727412928929
2016-09-09,0.4042218728946777,0.06737031214911296,0.3143947900291938,0.22456770716370988,0.044913541432741975,0.0,0.0,0.0,0.3143947900291938,0.022456770716370988
2016-09-12,1.0559662090813091,0.05279831045406547,0.15839493136219646,0.4751847940865892,0.15839493136219646,0.0,0.05279831045406547,0.0,0.15839493136219646,0.05279831045406547
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,0.4128575641403716,0.7077558242406371,0.20642878207018575,1.3860218224712475,0.0,0.029489826010026542,0.324388086110292,0.0,0.17693895606015925,0.11795930404010616
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,0.2257336343115124,0.0,0.33860045146726864,0.2257336343115124,0.0,0.0,0.0,0.0,0.33860045146726864,0.0
2016-09-19,0.2333177788147457,0.0,0.1399906672888474,0.7932804479701353,0.1399906672888474,0.0,0.09332711152589827,0.0,0.1399906672888474,0.0
2016-09-20,0.4963971176941554,0.09607686148919137,0.17614091273018415,0.3202562049639712,0.0,0.0,0.032025620496397116,0.0,0.17614091273018415,0.032025620496397116
2016-09-21,0.6387225548902196,0.4790419161676647,0.11976047904191615,0.7984031936127743,0.27944111776447106,0.0,0.3592814371257485,0.039920159680638716,0.07984031936127745,0.039920159680638716
2016-09-22,1.1961457525750359,0.6756008417321963,0.19935762542917265,1.3733525307343004,0.03322627090486211,0.011075423634954036,0.09967881271458633,0.0,0.18828220179421865,0.1218296599844944
2016-09-23,0.2821959979476654,0.0513083632632119,0.12827090815802974,0.8722421754746024,0.07696254489481785,0.0,0.1026167265264238,0.02565418163160595,0.1026167265264238,0.02565418163160595
2016-09-26,0.5775764439411099,0.362400906002265,0.16987542468856173,0.9286523216308041,0.11325028312570785,0.0,0.13590033975084936,0.0,0.16987542468856173,0.16987542468856173
2016-09-27,0.2483443708609272,0.0,0.16556291390728478,0.16556291390728478,0.08278145695364239,0.0,0.0,0.0,0.16556291390728478,0.0
2016-09-28,0.0,0.0,0.0,1.1299435028248588,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,0.8816120906801008,1.0075566750629723,0.12594458438287154,1.2594458438287155,0.0,0.0,0.16792611251049538,0.0,0.12594458438287154,0.3358522250209908
2016-10-03,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,0.6931608133086876,0.8780036968576709,0.27726432532347506,0.27726432532347506,0.4621072088724584,0.0,0.046210720887245836,0.046210720887245836,0.2310536044362292,0.7393715341959335
2016-10-05,0.16680567139282734,0.3336113427856547,0.08340283569641367,0.5838198498748958,0.0,0.0,0.3336113427856547,0.08340283569641367,0.0,0.0
2016-10-06,0.7818052594171997,0.4264392324093816,0.2842928216062545,0.14214641080312726,0.4264392324093816,0.0,0.0,0.0,0.2842928216062545,0.4975124378109453
2016-10-07,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.5951423516165354,0.5468875663503298,0.3860382821296445,0.707736850571015,0.08042464211034261,0.0,0.4342930673958501,0.0,0.3860382821296445,0.09650957053241113
2016-10-11,0.8026440037771483,0.09442870632672333,0.18885741265344666,0.8970727101038715,0.04721435316336167,0.0,0.0,0.0,0.18885741265344666,0.0
2016-10-12,0.8998435054773083,0.5086071987480438,0.3521126760563381,0.3716744913928012,0.2347417840375587,0.03912363067292645,0.05868544600938967,0.0,0.3129890453834116,0.6064162754303599
2016-10-13,0.3762227238525207,2.407825432656132,0.15048908954100826,0.601956358164033,0.0,0.0,0.15048908954100826,0.0,0.15048908954100826,2.2573363431151243
2016-10-14,1.8000947418285174,1.4684983420180011,0.6631927996210327,0.5210800568450971,0.0,0.0,0.2842254855518712,0.0,0.6631927996210327,0.5210800568450971
2016-10-17,0.4943502824858758,2.2598870056497176,0.07062146892655367,0.2824858757062147,0.0,0.0,0.6355932203389831,0.0,0.07062146892655367,2.4011299435028253
2016-10-18,1.3468013468013469,2.132435465768799,0.7856341189674524,0.7856341189674524,0.11223344556677893,0.0,0.22446689113355786,0.0,0.7856341189674524,0.4489337822671157
2016-10-19,0.8310249307479225,0.0,0.554016620498615,1.662049861495845,0.2770083102493075,0.0,0.0,0.0,0.554016620498615,0.0
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,0.7843137254901961,0.0,0.0,1.568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,1.054481546572935,1.9332161687170475,0.17574692442882248,0.5272407732864675,0.17574692442882248,0.0,0.17574692442882248,0.0,0.17574692442882248,0.7029876977152899
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,0.3980099502487562,0.5970149253731344,0.0,0.4975124378109453,0.0,0.0,0.2985074626865672,0.0,0.0,0.09950248756218903
2016-10-31,0.5773672055427251,0.4041570438799077,0.5196304849884527,0.0,0.05773672055427252,0.0,0.28868360277136257,0.0,0.5196304849884527,0.28868360277136257
2016-11-01,0.5,0.4,0.3,0.6,0.2,0.0,0.0,0.0,0.3,0.4
2016-11-02,0.25735294117647056,0.0,0.11029411764705882,0.4044117647058824,0.0,0.0,0.0,0.0,0.11029411764705882,0.0
2016-11-03,0.5126953125,0.2197265625,0.1953125,0.68359375,0.2197265625,0.0,0.048828125,0.0,0.1953125,0.2197265625
2016-11-04,0.5642127888232134,0.3761418592154756,0.18807092960773775,0.6716818914562064,0.13433637829124126,0.0,0.08060182697474476,0.0,0.18807092960773775,0.3761418592154756
2016-11-07,0.8319039451114923,0.4288164665523157,0.3516295025728988,0.7890222984562607,0.3430531732418525,0.017152658662092618,0.09433962264150944,0.025728987993138937,0.30874785591766724,0.22298456260720406
2016-11-08,0.877963125548727,0.5267778753292361,0.17559262510974538,0.5267778753292361,0.5267778753292361,0.0,0.0,0.0,0.17559262510974538,0.2633889376646181
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,1.8318965517241377,1.4008620689655171,0.3232758620689655,0.646551724137931,0.21551724137931036,0.0,0.10775862068965517,0.0,0.3232758620689655,0.646551724137931
2016-11-16,0.41152263374485604,0.36579789666209417,0.594421582075903,0.09144947416552354,0.18289894833104708,0.09144947416552354,0.36579789666209417,0.0,0.5029721079103796,0.09144947416552354
2016-11-17,0.9791921664626682,1.9583843329253363,0.36719706242350064,2.4479804161566707,0.0,0.0,0.12239902080783352,0.0,0.36719706242350064,0.4895960832313341
2016-11-18,0.5759539236861051,0.14398848092152627,0.2879769618430525,0.4319654427645789,0.0,0.0,0.4319654427645789,0.0,0.2879769618430525,0.14398848092152627
2016-11-21,0.27974636329727715,0.6527415143603132,0.14919806042521447,0.2610966057441253,0.0,0.0,0.5781424841477061,0.0,0.14919806042521447,0.4289444237224916
2016-11-22,0.3791469194312797,2.2748815165876777,0.5687203791469194,1.042654028436019,0.09478672985781993,0.0,0.9478672985781992,0.0,0.5687203791469194,0.4739336492890995
2016-11-23,0.23515579071134626,1.0875955320399766,0.23515579071134626,0.6760728982951205,0.058788947677836566,0.0,0.3527336860670194,0.0,0.23515579071134626,0.5291005291005291
2016-11-24,0.7022471910112359,0.4915730337078652,0.2808988764044944,0.4915730337078652,0.1404494382022472,0.0,0.7022471910112359,0.0,0.2808988764044944,0.4915730337078652
2016-11-25,0.5357142857142857,0.8928571428571428,0.35714285714285715,0.35714285714285715,0.0,0.0,0.17857142857142858,0.0,0.35714285714285715,0.35714285714285715
2016-11-28,0.28653295128939826,1.0315186246418335,0.4011461318051576,0.4011461318051576,0.0,0.0,0.2292263610315186,0.0,0.4011461318051576,0.28653295128939826
2016-11-29,0.13440860215053765,0.0,0.5376344086021506,0.0,0.0,0.0,0.4032258064516129,0.13440860215053765,0.4032258064516129,0.0
2016-11-30,0.7220216606498195,1.0108303249097472,1.7328519855595668,0.36101083032490977,0.2888086642599278,0.0,1.444043321299639,1.5884476534296028,0.1444043321299639,0.1444043321299639
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,0.8784773060029283,1.171303074670571,0.2928257686676428,1.390922401171303,0.0,0.0,0.5124450951683748,0.0,0.2928257686676428,0.3660322108345535
2016-12-05,0.8478568064060292,0.8478568064060292,0.5181347150259068,0.9420631182289214,0.09420631182289213,0.04710315591144607,0.18841262364578426,0.0,0.4710315591144607,0.3297220913801225
2016-12-06,2.255639097744361,0.7518796992481203,0.0,3.0075187969924815,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.90702947845805,1.020408163265306,0.6802721088435374,0.5668934240362812,0.0,0.0,0.5668934240362812,0.11337868480725626,0.5668934240362812,0.6802721088435374
2016-12-08,0.16420361247947454,0.0,0.6568144499178982,0.4926108374384237,0.0,0.0,0.16420361247947454,0.6568144499178982,0.0,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,0.6147540983606558,0.4098360655737705,0.0,1.8442622950819672,0.0,0.0,0.6147540983606558,0.0,0.0,0.0
2016-12-13,1.0928961748633879,0.0,0.27322404371584696,0.819672131147541,0.0,0.0,0.0,0.0,0.27322404371584696,0.0
2016-12-14,0.0,0.0,0.0,2.403846153846154,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.7575757575757576,1.5151515151515151,0.0,0.0,0.0,0.0,0.7575757575757576,0.0
2016-12-19,0.0,0.3278688524590164,0.16393442622950818,0.3278688524590164,0.0,0.0,0.3278688524590164,0.16393442622950818,0.0,0.6557377049180327
2016-12-20,0.28169014084507044,0.0,0.0,1.1267605633802815,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0.19646365422396853,0.91683038637852,0.26195153896529144,0.06548788474132286,0.06548788474132286,0.0,0.5239030779305829,0.0,0.26195153896529144,0.3274394237066143
2016-12-22,0.13351134846461948,0.26702269692923897,0.4005340453938585,0.26702269692923897,0.0,0.0,0.4005340453938585,0.26702269692923897,0.13351134846461948,0.0
2016-12-23,0.6233766233766234,1.1428571428571428,0.4675324675324675,0.5714285714285714,0.15584415584415584,0.0,0.2597402597402597,0.05194805194805195,0.4155844155844156,0.6753246753246753
2016-12-26,0.7629427792915531,1.1989100817438691,0.7629427792915531,0.4904632152588556,0.05449591280653951,0.0,0.10899182561307902,0.16348773841961853,0.5994550408719346,0.7629427792915531
2016-12-27,0.1169590643274854,0.3508771929824561,0.0,0.8187134502923977,0.0,0.0,0.4678362573099416,0.0,0.0,0.0
2016-12-28,0.0,0.0,0.2188183807439825,0.2188183807439825,0.0,0.0,0.0,0.2188183807439825,0.0,0.0
2016-12-29,0.712719298245614,0.3837719298245614,0.712719298245614,1.8092105263157896,0.0,0.05482456140350877,0.10964912280701754,0.0,0.6578947368421052,0.05482456140350877
2016-12-30,0.4132231404958678,0.7231404958677686,0.30991735537190085,2.995867768595041,0.0,0.0,0.30991735537190085,0.0,0.30991735537190085,0.0
2017-01-02,0.1086366105377512,0.561289154445048,0.14484881405033495,1.2855332246967228,0.1086366105377512,0.0,0.21727322107550245,0.03621220351258374,0.1086366105377512,0.32590983161325365
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,0.5437245129134572,1.7217942908926145,0.4531037607612143,0.724966017217943,0.0,0.09062075215224287,2.265518803806072,0.09062075215224287,0.2718622564567286,0.6796556411418215
2017-01-05,0.3484320557491289,0.5226480836236934,0.8710801393728222,0.0,0.0,0.5226480836236934,1.7421602787456445,0.17421602787456447,0.17421602787456447,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,2.845528455284553,2.2357723577235773,0.4065040650406505,0.20325203252032525,0.0,0.20325203252032525,0.7113821138211381,0.1016260162601626,0.1016260162601626,0.6097560975609756
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.06195786864931847,0.6815365551425031,0.2478314745972739,0.06195786864931847,0.3717472118959108,0.0,1.5489467162329618,0.06195786864931847,0.18587360594795535,0.18587360594795535
