date,economy,reform,regulation,intervention
2016-04-18,1.215277777777778,0.6944444444444444,0.1736111111111111,0.11574074074074073
2016-04-19,0.30075187969924816,2.2556390977443606,0.4511278195488722,0.15037593984962408
2016-04-20,0.5741626794258373,2.0095693779904304,0.5741626794258373,0.7655502392344498
2016-04-21,1.8633540372670807,0.9316770186335404,0.3105590062111801,0.0
2016-04-22,0.0,0.0,0.0,0.0
2016-04-25,0.10357327809425168,0.49197307094769555,0.8285862247540134,0.49197307094769555
2016-04-26,0.5995203836930456,1.3189448441247003,0.07993605115907274,0.4396482813749001
2016-04-27,0.08254230293025176,0.5365249690466364,0.16508460586050352,0.37144036318613294
2016-04-28,0.0,0.0,0.0,0.0
2016-04-29,0.0,0.0,0.0,0.0
2016-05-02,0.5154639175257731,1.5463917525773196,0.25773195876288657,0.0
2016-05-03,0.0,0.0,0.19455252918287938,0.38910505836575876
2016-05-04,0.7627765064836003,2.059496567505721,0.4576659038901602,0.9153318077803204
2016-05-05,0.0,0.0,0.0,0.0
2016-05-06,0.9992862241256246,0.8565310492505354,0.07137758743754462,0.21413276231263384
2016-05-09,0.505443234836703,3.9657853810264383,1.244167962674961,0.23328149300155523
2016-05-10,0.0,0.0,0.0,0.0
2016-05-11,0.5506607929515419,3.4140969162995596,0.7709251101321586,0.5506607929515419
2016-05-12,0.10362694300518134,2.4870466321243523,0.6217616580310881,0.20725388601036268
2016-05-13,2.2443890274314215,2.493765586034913,0.0,0.0
2016-05-16,1.2422360248447204,0.709849157054126,0.0,0.9760425909494232
2016-05-17,2.03125,1.40625,0.0,0.15625
2016-05-18,0.589622641509434,3.891509433962264,1.179245283018868,0.8254716981132075
2016-05-19,0.6968641114982579,1.443504230960677,0.09955201592832255,0.1991040318566451
2016-05-20,0.851063829787234,2.4113475177304964,0.28368794326241137,0.851063829787234
2016-05-23,0.6257242178447276,2.9200463499420626,0.34762456546929316,0.1853997682502897
2016-05-24,1.2316715542521994,2.5219941348973607,0.46920821114369504,0.17595307917888564
2016-05-25,1.284296555750146,1.8680677174547577,0.29188558085230587,0.05837711617046118
2016-05-26,1.6853932584269662,0.5617977528089888,0.2808988764044944,0.0
2016-05-27,0.0,0.0,0.0,0.0
2016-05-30,0.17196904557179707,3.9552880481513326,0.17196904557179707,0.34393809114359414
2016-05-31,0.2938295788442703,1.860920666013712,0.0979431929480901,0.0979431929480901
2016-06-01,0.3091190108191654,1.1978361669242659,0.5795981452859351,0.23183925811437403
2016-06-02,1.2149532710280373,1.1214953271028036,0.5607476635514018,0.8411214953271028
2016-06-03,0.0,0.0,0.0,0.0
2016-06-06,0.0,0.0,0.0,0.0
2016-06-07,0.764525993883792,1.6819571865443423,0.45871559633027525,0.0
2016-06-08,0.8088235294117648,2.8676470588235294,0.14705882352941177,0.3676470588235294
2016-06-09,0.0,0.0,0.0,0.0
2016-06-10,0.0,0.0,0.0,0.0
2016-06-13,0.28259991925716593,0.7670569236980218,0.0,0.0
2016-06-14,1.0501750291715286,2.5670945157526255,0.11668611435239205,0.0
2016-06-15,0.5502063273727648,2.613480055020633,1.1004126547455295,0.1375515818431912
2016-06-16,0.0,0.0,0.0,0.0
2016-06-17,0.0,1.4367816091954022,0.0,0.8620689655172413
2016-06-20,0.5617977528089888,0.0,0.0,0.0
2016-06-21,4.6038543897216275,2.7837259100642395,0.4282655246252677,1.177730192719486
2016-06-22,2.725620835857056,3.573591762568141,0.7874015748031495,1.029678982434888
2016-06-23,0.0,0.0,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0
2016-06-27,1.5574650912996777,2.0676691729323307,0.0,0.2953813104189044
2016-06-28,1.614123581336696,2.7616645649432536,0.23959646910466584,0.21437578814627994
2016-06-29,1.2382075471698113,2.7122641509433962,0.2653301886792453,0.589622641509434
2016-06-30,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.6462035541195477,2.5848142164781907,0.16155088852988692
2016-07-04,0.8914100486223663,0.5672609400324149,0.0,0.24311183144246357
2016-07-05,0.0,1.0822510822510822,0.21645021645021645,0.0
2016-07-06,0.0,0.2103049421661409,0.31545741324921134,0.15772870662460567
2016-07-07,0.0,0.0,0.0,0.0
2016-07-08,0.49079754601227,2.4539877300613497,1.7177914110429449,0.36809815950920244
2016-07-11,0.0,0.0,0.0,0.0
2016-07-12,1.3888888888888888,1.893939393939394,0.1893939393939394,0.12626262626262627
2016-07-13,0.5714285714285714,0.7619047619047619,0.1523809523809524,0.2285714285714286
2016-07-14,0.7089804186360568,0.3713706954760297,0.0,0.1012829169480081
2016-07-15,0.8622645790787383,1.1118674835488995,0.02269117313365101,0.18152938506920807
2016-07-18,0.9759271307742355,1.236174365647365,0.08132726089785296,0.40663630448926474
2016-07-19,0.8807045636509208,1.7614091273018415,0.24019215372297836,0.5604483586869495
2016-07-20,0.3187250996015936,4.063745019920319,0.4780876494023904,0.7171314741035857
2016-07-21,0.0,0.0,0.0,0.0
2016-07-22,3.5964912280701755,2.309941520467836,0.3508771929824561,0.40935672514619886
2016-07-25,3.713188220230474,0.7682458386683738,0.2560819462227913,0.2560819462227913
2016-07-26,2.2920203735144313,1.0186757215619695,0.2546689303904924,0.08488964346349745
2016-07-27,1.0150044130626656,1.4563106796116505,0.264783759929391,0.706090026478376
2016-07-28,1.2376237623762376,0.24752475247524752,0.08250825082508251,0.49504950495049505
2016-07-29,0.0,2.2583559168925023,0.36133694670280037,0.18066847335140018
2016-08-01,0.0,0.16129032258064516,0.0,0.16129032258064516
2016-08-02,0.0,0.0,0.0,0.0
