date,content
2016-04-29,0.3593962143598754
2016-05-31,0.4672702240393842
2016-06-30,0.49103942652329746
2016-07-29,0.41741877256317694
2016-08-31,0.22497187851518563
2016-09-30,0.22857675980780895
2016-10-31,0.3178457912217421
2016-11-30,0.26383483939054153
2016-12-30,0.33927056827820185
2017-01-31,0.15646537272287003
2017-02-28,0.19755653756173644
2017-03-31,0.18300068460687766
2017-04-28,0.32655346146669156
2017-05-31,0.37933616171699525
2017-06-30,0.38118975186013265
2017-07-31,0.43548800273247373
2017-08-31,0.5854800936768151
2017-09-29,0.5957290807442032
2017-10-31,0.22793465873116375
2017-11-30,0.2140326264860879
2017-12-29,0.44776119402985076
2018-01-31,0.2528445006321113
2018-02-28,0.34751474304970514
2018-03-30,0.41514041514041516
2018-04-30,0.4889824213914335
2018-05-31,0.2185725374841688
2018-06-29,0.46163992086172784
2018-07-31,0.3476062569126244
2018-08-31,0.8756093157609677
2018-09-28,0.4917785488007241
2018-10-31,0.25744676046159753
2018-11-30,0.4879348873444452
2018-12-31,0.7373691397360036
2019-01-31,0.7563192463345054
2019-02-28,0.4116766467065869
2019-03-29,0.3678521355022538
2019-04-30,0.2881445794241719
2019-05-31,0.5380794701986755
2019-06-28,0.6757428202325351
2019-07-31,0.6628552489850029
2019-08-30,0.4563894523326572
2019-09-30,0.29177587656396814
2019-10-31,0.3670566643725625
2019-11-29,0.2810342058776297
2019-12-31,0.45794035871994765
2020-01-31,0.4355977062196736
2020-02-28,0.6890319665650062
2020-03-31,0.8651577383553264
2020-04-30,0.8892841262783459
2020-05-29,0.5502793889561689
2020-06-30,0.7415192386290652
2020-07-31,0.8735462821659737
2020-08-31,0.6138877627845023
2020-09-30,0.7704829083016821
