date,content
2016-04-29,0.0
2016-05-31,0.02493661942562653
2016-06-30,0.035855145213338116
2016-07-29,0.0450818517370601
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,0.0035670970963829637
2016-11-30,0.039507473497069866
2016-12-30,0.011303905499350026
2017-01-31,0.02233555448013997
2017-02-28,0.020766275568476794
2017-03-31,0.028944321650352593
2017-04-28,0.11630611770179111
2017-05-31,0.029902815848492397
2017-06-30,0.056636521421393984
2017-07-31,0.05112910097997443
2017-08-31,0.10272565401999727
2017-09-29,0.05479952507078272
2017-10-31,0.012663036596175764
2017-11-30,0.012575678637515048
2017-12-29,0.007454342154304882
2018-01-31,0.021970778864110734
2018-02-28,0.0
2018-03-30,0.06396004020345385
2018-04-30,0.03706678198554395
2018-05-31,0.01224714743524321
2018-06-29,0.07131102578167854
2018-07-31,0.010511931041732366
2018-08-31,0.20711391265195855
2018-09-28,0.09644364074743822
2018-10-31,0.02032520325203252
2018-11-30,0.038924057115932234
2018-12-31,0.0364000364000364
2019-01-31,0.19842582181361204
2019-02-28,0.037397157816005985
2019-03-29,0.28606703002198197
2019-04-30,0.04374755359075315
2019-05-31,0.3763080571163462
2019-06-28,0.049324257669922066
2019-07-31,0.15267805562432946
2019-08-30,0.050575293968896186
2019-09-30,0.019767729182110207
2019-10-31,0.16018306636155605
2019-11-29,0.018726591760299626
2019-12-31,0.03806830541657603
2020-01-31,0.15964767409854116
2020-02-28,0.0
2020-03-31,0.03490705995287547
2020-04-30,0.02464268112370626
2020-05-29,0.05940636072390893
2020-06-30,0.10484011881880134
2020-07-31,0.11028832519300456
2020-08-31,0.14422522210684205
2020-09-30,0.010790978741771878
