date,content
2016-04-29,0.047820196062803855
2016-05-31,0.27845891691949626
2016-06-30,0.1290785227680172
2016-07-29,0.06762277760559014
2016-08-31,0.011841326228537596
2016-09-30,0.031088727227507308
2016-10-31,0.1569522722408504
2016-11-30,0.05048177169070038
2016-12-30,0.033911716498050075
2017-01-31,0.12656814205412648
2017-02-28,0.10383137784238396
2017-03-31,0.04341648247552889
2017-04-28,0.04652244708071644
2017-05-31,0.054821829055569406
2017-06-30,0.06211747510733534
2017-07-31,0.10225820195994886
2017-08-31,0.09587727708533077
2017-09-29,0.045666270892318936
2017-10-31,0.025326073192351528
2017-11-30,0.0035930510392900134
2017-12-29,0.02981736861721953
2018-01-31,0.021970778864110734
2018-02-28,0.0
2018-03-30,0.04264002680230256
2018-04-30,0.03706678198554395
2018-05-31,0.01428833867445041
2018-06-29,0.021941854086670324
2018-07-31,0.026279827604330917
2018-08-31,0.0
2018-09-28,0.05123568414707655
2018-10-31,0.01806684733514002
2018-11-30,0.01843771126544158
2018-12-31,0.0182000182000182
2019-01-31,0.026456776241814934
2019-02-28,0.02493143854400399
2019-03-29,0.03613478273961878
2019-04-30,0.00921001128226382
2019-05-31,0.025774524460023714
2019-06-28,0.09864851533984413
2019-07-31,0.02063216967896344
2019-08-30,0.025287646984448093
2019-09-30,0.019767729182110207
2019-10-31,0.022883295194508012
2019-11-29,0.021401819154628143
2019-12-31,0.0
2020-01-31,0.016515276630883566
2020-02-28,0.0
2020-03-31,0.008726764988218868
2020-04-30,0.009857072449482505
2020-05-29,0.0
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.017307026652821047
2020-09-30,0.03237293622531564
