date,content
2016-04-17,0.0
2016-04-24,0.1313567273409645
2016-05-01,0.06090133982947624
2016-05-08,0.12399256044637322
2016-05-15,0.4333470903838217
2016-05-22,0.22965042102577188
2016-05-29,0.17921146953405018
2016-06-05,0.23964395754878468
2016-06-12,0.275049115913556
2016-06-19,0.25786487880350695
2016-06-26,0.09205983889528192
2016-07-03,0.3621387488461265
2016-07-10,0.1526051885764116
2016-07-17,0.16389736633887195
2016-07-24,0.17572118904671255
2016-07-31,0.13241135795203765
2016-08-07,0.0
2016-08-14,0.0
2016-08-21,0.44330377974801677
2016-08-28,0.09407337723424271
2016-09-04,0.1938562481359976
2016-09-11,0.10448746150461945
2016-09-18,0.10542962572482868
2016-09-25,0.3566170456404384
2016-10-02,0.3009630818619583
2016-10-09,0.22018348623853212
2016-10-16,0.1942137690865256
2016-10-23,0.41189931350114417
2016-10-30,0.09950248756218905
2016-11-06,0.24900857696209538
2016-11-13,0.3068829460762823
2016-11-20,0.08643042350907519
2016-11-27,0.17301038062283738
2016-12-04,0.046853037638606904
2016-12-11,0.175377060680463
2016-12-18,0.2915451895043732
2016-12-25,0.10005002501250625
2017-01-01,0.5955926146515783
2017-01-08,0.033211557622052475
2017-01-15,0.14713094654242276
2017-01-22,0.1040943789035392
2017-01-29,0.0958568537650442
2017-02-05,0.10557432432432433
2017-02-12,0.06297229219143577
2017-02-19,0.0
2017-02-26,0.21803257663203796
2017-03-05,0.19586619246430595
2017-03-12,0.1001401962747847
2017-03-19,0.2845302158718377
2017-03-26,0.27457891070038115
2017-04-02,0.2638715824965184
2017-04-09,0.1026167265264238
2017-04-16,0.22609819121447028
2017-04-23,0.081913499344692
2017-04-30,0.05836008170411438
2017-05-07,0.06963788300835655
2017-05-14,0.23477240119994786
2017-05-21,0.3320420586607637
2017-05-28,0.1332001332001332
2017-06-04,0.5330490405117271
2017-06-11,0.1327668613913967
2017-06-18,0.36656891495601174
2017-06-25,0.23239917976760083
2017-07-02,0.35810888033829863
2017-07-09,0.27347310847766637
2017-07-16,0.09643201542912247
2017-07-23,0.4336734693877551
2017-07-30,1.088321473419841
2017-08-06,0.1620745542949757
2017-08-13,0.1523809523809524
2017-08-20,0.3040834057341442
2017-08-27,0.05837711617046118
2017-09-03,0.1179245283018868
2017-09-10,0.15446997489862907
2017-09-17,0.35902345619913834
2017-09-24,0.15987210231814547
2017-10-01,0.1637852593266606
2017-10-08,0.0
2017-10-15,0.039824771007566706
2017-10-22,0.26333113890717574
2017-10-29,0.13614703880190604
2017-11-05,0.14363688595231255
2017-11-12,0.08634222919937205
2017-11-19,0.21886063727067911
2017-11-26,0.16352201257861634
2017-12-03,0.2680097962201377
2017-12-10,0.339097999321804
2017-12-17,0.23823704586063135
2017-12-24,0.46728971962616817
2017-12-31,0.0
2018-01-07,0.08333333333333334
2018-01-14,0.10777152436833913
2018-01-21,0.1088139281828074
2018-01-28,0.29034599564481006
2018-02-04,0.4505285045919251
2018-02-11,0.49109883364027007
2018-02-18,0.0727802037845706
2018-02-25,0.0
2018-03-04,0.06779661016949153
2018-03-11,0.2991772625280479
2018-03-18,0.2590673575129534
2018-03-25,0.4604572259471686
2018-04-01,0.49504950495049505
2018-04-08,0.1037344398340249
2018-04-15,0.22166395744052017
2018-04-22,0.14727540500736377
2018-04-29,0.2239363025628266
2018-05-06,0.07739938080495357
2018-05-13,0.340939778557926
2018-05-20,0.19990004997501248
2018-05-27,1.5762463343108504
2018-06-03,0.5143277002204262
2018-06-10,0.06843065693430657
2018-06-17,0.2991772625280479
2018-06-24,0.1248829222603809
2018-07-01,0.22536622010767499
2018-07-08,0.534147272033575
2018-07-15,0.5431364701846664
2018-07-22,0.4417577307602883
2018-07-29,0.2136181575433912
2018-08-05,0.09995002498750624
2018-08-12,0.26595744680851063
2018-08-19,0.24469820554649263
2018-08-26,0.3018867924528302
2018-09-02,0.3246753246753247
2018-09-09,0.31047865459249674
2018-09-16,0.20896215463199444
2018-09-23,0.4702414373947221
2018-09-30,0.7265877287405812
2018-10-07,1.4204545454545454
2018-10-14,0.5076495132127956
2018-10-21,0.7294143073265615
2018-10-28,0.6186204763377668
2018-11-04,0.3253253253253253
2018-11-11,0.4502146372107632
2018-11-18,0.6307258632840028
2018-11-25,0.33726812816188867
2018-12-02,0.4714201532115498
2018-12-09,0.23128071697022262
2018-12-16,0.21440823327615782
2018-12-23,0.7627765064836003
2018-12-30,0.0
2019-01-06,0.28966849050531057
2019-01-13,0.24457352491592785
2019-01-20,0.07416563658838071
2019-01-27,0.3538115149565777
2019-02-03,0.19749835418038184
2019-02-10,0.0
2019-02-17,0.041631973355537054
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.3929052537045352
2019-03-17,0.2873462522339419
2019-03-24,0.04569339730408956
2019-03-31,0.9581042009184195
2019-04-07,0.09610764055742432
2019-04-14,0.453382084095064
2019-04-21,0.14520813165537272
2019-04-28,0.34584125886218225
2019-05-05,0.04926108374384236
2019-05-12,0.16701461377870563
2019-05-19,0.18761726078799248
2019-05-26,0.30552291421856637
2019-06-02,0.3138075313807531
2019-06-09,0.3304692663582287
2019-06-16,0.10534632604687912
2019-06-23,0.5185825410544511
2019-06-30,0.5173099880620772
2019-07-07,1.2985945590531767
2019-07-14,0.18337408312958436
2019-07-21,0.21231422505307856
2019-07-28,0.5365629311666411
2019-08-04,0.128783000643915
2019-08-11,0.0
2019-08-18,0.31645569620253167
2019-08-25,0.24227740763173833
2019-09-01,0.30120481927710846
2019-09-08,0.336322869955157
2019-09-15,0.4629629629629629
