交易日期_TrdDt,32,33,34,35,36,37,38,39,40,41
2010-03-18,2974.84,2384.87,2342.57,2576.22,4294.54,3325.5,3722.1,2650.22,2307.36,2014.73
2010-03-19,3005.59,2429.98,2362.08,2590.49,4309.37,3333.86,3737.44,2679.35,2314.49,2030.03
2010-03-22,3019.74,2422.42,2376.24,2615.09,4315.94,3334.25,3751.15,2723.35,2326.9,2038.4
2010-03-23,3015.3,2401.66,2355.58,2581.47,4319.52,3313.66,3706.24,2699.04,2299.9,2026.87
2010-03-24,3002.12,2391.66,2363.48,2585.62,4348.72,3321.8,3711.32,2703.87,2300.9,2032.63
2010-03-25,2960.56,2365.7,2329.02,2550.54,4263.78,3296.89,3656.16,2677.12,2263.2,1991.33
2010-03-26,3002.83,2392.85,2360.01,2596.99,4323.85,3316.8,3722.36,2726.89,2271.61,2022.0
2010-03-29,3097.14,2444.75,2405.12,2624.98,4376.42,3345.97,3857.79,2724.61,2294.74,2046.09
2010-03-30,3111.05,2449.75,2400.03,2641.74,4372.74,3342.72,3872.14,2750.36,2300.7,2046.55
2010-03-31,3064.59,2427.83,2392.62,2633.05,4348.36,3345.19,3845.23,2776.39,2304.18,2061.8
2010-04-01,3103.41,2469.9,2425.49,2671.14,4401.77,3393.94,3887.55,2817.1,2321.93,2088.18
2010-04-02,3156.14,2501.37,2436.47,2684.44,4369.26,3409.06,3882.74,2827.19,2313.71,2085.94
2010-04-06,3186.02,2507.22,2434.84,2678.99,4376.95,3429.08,3878.15,2805.22,2308.69,2081.1
2010-04-07,3162.43,2501.28,2426.19,2675.03,4382.1,3456.77,3843.11,2814.1,2310.1,2078.13
2010-04-08,3084.84,2476.71,2419.38,2670.69,4366.14,3518.18,3774.5,2838.69,2290.18,2065.62
2010-04-09,3118.39,2500.28,2438.96,2704.78,4435.04,3567.17,3807.91,2909.92,2337.57,2083.47
2010-04-12,3081.13,2502.03,2447.05,2712.85,4490.89,3662.96,3729.31,2983.52,2366.28,2094.8
2010-04-13,3134.77,2507.99,2455.73,2701.45,4481.07,3665.32,3828.3,2901.65,2363.1,2090.4
